station_sk,station_key,station_reference,label,river_name,catchment_name,town,status,latitude,longitude,easting,northing,date_opened,station_types,measure_count,attr_hash,valid_from,valid_to,is_current,run_id
-1595492035416778358,8030366353732517417,2618,Sandhurst,River Severn,Severn Vale,Maisemore,Active,51.887415,-2.252167,382741,221015,2002-02-28,,1,c387c741c1e103dcaebc8dc4af62052e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8159599409693171612,-5312692743748459425,2619,Sandhurst,Hatherley Brook,Severn Vale,Sandhurst,Active,51.887632,-2.251427,382792,221039,2002-02-28,,1,d45908318009798c6f9bc96c6d711ff4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6210551391216449208,3383083303724046457,2620TH,Binfield,The Cut,Cut,Binfield,Active,51.433827,-0.773574,485350,171250,1986-01-01,,2,182491eebd04c3c92437e1e767830bed,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2347520189105920077,-6159716912907346756,2621,Henley River,River Alne,Warwickshire Avon,Henley-In-Arden,Active,52.29694,-1.777373,415279,266559,2003-03-28,,1,5ba688a90afb34590e0ce54108886220,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2251271634871248476,3845485137039771490,2625,Ludlow Teme,River Teme,Teme,Ludlow,Active,52.36409,-2.706474,351990,274240,2002-05-15,,1,11cffeb5e9cef0a8c4bae8250cc0f39d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6486060102557668550,527113643709380034,2626,Feckenham,Bow Brook,Warwickshire Avon,Feckenham,Active,52.248746,-1.994455,400475,261175,2002-12-25,,1,03e41d4de528ae769e6ecb521e8630fc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5648210412324149314,7059914120688917915,2627,Kenilworth,Finham Brook,Warwickshire Avon,Kenilworth,Active,52.352672,-1.567041,429586,272823,2003-11-25,,1,0a6a5721b561a7d5e6cb9fcb7b7cb023,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4450212917412356504,7038593705586686471,2629,Lydney,River Lyd,Severn Vale,Lydney,Active,51.72971,-2.534804,363160,203580,2004-01-14,,2,95bb43afa8d63888834429cdb5ac8c8a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7160248545373315908,953005767157908363,2634,Burford Bridge,Ledwyche Brook,Teme,Burford,Active,52.311774,-2.625404,357460,268370,2004-11-09,,1,f0630be080b93bd23b6216c8372a19af,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2180523644757912799,-4404233927269733165,2635,Cox's Meadow Storage Area,River Chelt,Severn Vale,Cheltenham,Active,51.890714,-2.066105,395547,221354,2006-11-13,,1,dc8bed0fa274fbc73248ad93693c8b82,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2821231312833893037,-3646214710884337577,26350,Hereford - Ledbury Road,Yazor Brook,Wye,,Active,52.054981,-2.701455,351999,239855,2023-09-01,,1,d965f3224c64a6874b7a6f1a43dac74b,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5655204921143037007,-2827946054401204689,2636,Mor Brook,Moors River,Shropshire Middle Severn,,Active,52.50955,-2.429504,370946,290272,2022-01-03,,1,162b82b52a82ba90af049a0254eb053a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5567663825691718475,2183653282893346871,2639,Dutlas,River Teme,Teme,Dutlas,Active,52.394857,-3.160345,321140,278061,2006-01-31,,1,d0846d5d327d3182618ee434a1ddd78f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8971062142016181403,-2957918752416277860,2641,Wightwick,Smestow Brook,Worcestershire Middle Severn,Wightwick,Active,52.582389,-2.192192,387074,298305,2006-04-12,,1,6c7a349ee0a31df833a79dc25baba117,2026-09-21T20:01:46.368+00:00,,true,366262550389695
4201480844306658855,5600848993594716741,2642,Worcester (Barbourne),River Severn,Worcestershire Middle Severn,Worcester,Active,52.206967,-2.235272,384019,256554,2005-11-04,,1,209a3f42fc79e990ef9f3e747e5dac38,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7383984807155356348,8497034812994494353,2644,Sandhurst Horn's Ditch,River Severn,Severn Vale,Maisemore,Closed,51.888033,-2.253216,382669,221084,2016-04-11,,1,4f78903243ccd112b1bc831d1871d525,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2932817339906613052,981853008593669429,2646,Stanford Bridge,River Teme,Teme,Stanford Bridge,Active,52.28899,-2.418688,371538,265734,2007-11-14,,1,7c11c7c2e7572a7537d6674b69acd604,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3811232364682950433,-404705789797314776,2648,Toddington,River Isbourne,Warwickshire Avon,Toddington,Active,51.999754,-1.952083,403386,233481,2008-08-04,,1,73fbf186d99c81220fc378c91b490e0d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-4773660904993745778,-6272957010309483927,2649,Clay Coton,Clay Coton Brook,Warwickshire Avon,Clay Coton,Active,52.387107,-1.128914,459381,276922,2006-04-13,,1,232fb8354cb9dcee93fa7014552a19e5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3568136555867701050,-8288987441777118878,2650,Arle,River Chelt,Severn Vale,Cheltenham,Active,51.91358,-2.100884,393157,223900,2006-12-24,,1,99fc108e419129cd367652510a8310cc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8305349811447224271,4954964429435340123,2653,Merestones Road,Hatherley Brook,Severn Vale,Cheltenham,Active,51.88594,-2.093645,393651,220825,2007-01-05,,1,7350d20105787821cea717ac7a10277d,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7861837999794409071,2458657906633803828,2654,Cox's Flume,River Chelt,Severn Vale,Cheltenham,Active,51.889602,-2.062354,395805,221230,2007-05-05,,1,60822a4c88d3a5a41ff75042db091662,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3543339914980878127,8336541819862418261,2655TH,Raymill Road,Maidenhead Ditch,Thames from Hurley to Teddington,Maidenhead,Active,51.528985,-0.716959,489100,181900,1997-01-01,,1,77068829b68821e6e23d3a524f26e907,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5013796149035041279,-3423795593871382125,2660,Prestbury Road,Wymans Brook,Warwickshire Avon,Cheltenham,Active,51.907359,-2.061419,395871,223205,2007-09-28,,1,c5a4a23437a37806f0cff97252235554,2026-09-21T20:01:46.368+00:00,,true,366262550389695
402031850046174890,-2308934491417270898,2661,Witcombe,Horsbere Brook,Severn Vale,Gloucester,Active,51.840037,-2.142115,390305,215725,2007-10-25,,1,393a5714db7f79707ba5eba67e68a690,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-902384447671806838,-604696039967224527,2662,Abbeymead Avenue,River Twyver,Severn Vale,Gloucester,Active,51.840929,-2.202237,386163,215834,2007-11-14,,1,72c6fbb4df3e16301cbab5fa7c1f64ac,2026-09-21T20:01:46.368+00:00,,true,366262550389695
528738244502598111,-7996539329252878385,2666,Matson Place,Sud Brook,Severn Vale,Gloucester,Active,51.85211,-2.233328,384025,217084,2007-11-14,,1,3acd387756a677dd7654e34f1a403617,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6962337934026144613,6518671675435434889,2667,Bondend Road,River Twyver,Severn Vale,Gloucester,Active,51.834606,-2.193371,386772,215129,2008-06-13,,1,79f579922e832e030e376e423b2cb42e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-672861190920666624,6209902322683135714,2669,Shifnal,Wesley Brook,Worcestershire Middle Severn,Shifnal,Active,52.67455,-2.379329,374448,308607,2008-04-27,,1,dbae320937979e366b83a35ea8b91a78,2026-09-21T20:01:46.368+00:00,,true,366262550389695
183626871587747970,8979506920032948969,2670,Saintbridge,River Twyver,Severn Vale,Gloucester,Active,51.848419,-2.217412,385120,216670,2008-11-05,,1,595bb7117705acd5bd009413a98ce038,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5797735250679251461,-8791549200299163728,2671,Moorend Road,Lilley Brook,Severn Vale,Cheltenham,Active,51.883138,-2.061691,395850,220511,2008-09-15,,1,7e54d48a10df2898874a72c21e34e704,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3192398664376682210,-8345540587544372034,2694TH,The Binghams,The Cut,Cut,Maidenhead,Active,51.506197,-0.710164,489616,179374,2009-04-22,,1,5f63650f271e5825f322916e1310af5f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5744783474836039967,8209039847826405145,2698TH,Romney Lock,River Thames,Thames from Hurley to Teddington,Eton,Active,51.491873,-0.604104,497007,177916,2001-01-01,,2,6e6e801d130646cda7f5d800e6f5b482,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7463021339816790467,2113508082510709915,2700TH,Windsor Park,River Thames,Thames from Hurley to Teddington,Datchet,Active,51.485795,-0.589124,498060,177260,1978-01-01,,3,84339a12e856e55f1c7547ff6319bbe1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-8251369826179087643,8402616710846994411,2702TH,Bell Weir,River Thames,Thames from Hurley to Teddington,Hythe End,Active,51.438166,-0.537257,501767,172034,1985-01-01,,3,8ab77cc3cd1a4e6cc3d0c204877327c3,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5242404555695758184,-5611190804435563815,2703TH,Old Windsor Lock,River Thames,Thames from Hurley to Teddington,Old Windsor,Active,51.463198,-0.569077,499501,174774,2001-01-01,,2,43c08ad6b99ae6daebcd48c95456e2fa,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1379628772166738229,-8694915225334588892,2705,Church Stretton,Ash Brook,Teme,Church Stretton,Active,52.5405,-2.801605,345730,293930,2008-05-02,,1,3fa584ed68719cbf5b5d8a8d847296b4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1803206019627129438,7300084396536430758,2708SO,Medmerry,Tide,Arun and Western Streams,Selsey,Active,50.740234,-0.817856,483510,94069,1992-03-10,,1,6bc86070ab0adbfcd0fb07e77a53538e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-335532632211768580,8403389438154361345,2711,Sedgeberrow,River Isbourne,Warwickshire Avon,Sedgeberrow,Active,52.04668,-1.963362,402609,238700,2009-08-25,,1,91733090804fadc975e90b74274bc723,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7093746217169387476,-9085010371999996394,2716SO,Emsworth,West Brook,East Hampshire,Emsworth,Active,50.848736,-0.939866,474728,106004,2014-02-04,,1,693ab4c11c91cc26bc4bd9254dd940f2,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5319542657348997613,-3676182364870748637,2802BTH,Woodhall Avenue,River Pinn,Pinn,,Active,51.603582,-0.384817,511956,190652,2022-06-08,,1,7b71429a4762b221cced26753f0c551f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1552299484835118901,4378640960061386299,2802TH,Waxwell Lane,River Pinn,Pinn,Pinner,Active,51.602909,-0.384264,511996,190578,2000-01-01,,1,c681f55493b350e43ea2ebdffcd5669c,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8020896430092732327,8719482288915990463,2803TH,"Pinner, Avenue Road",River Pinn,Pinn,Pinner,Active,51.597129,-0.381769,512183,189939,2000-01-01,,2,fa29d754ee88cfc7307b77e369f9c115,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7275062525574738428,3515073415965052141,2804TH,"Pinner, Eastcote Road",River Pinn,Pinn,Pinner,Active,51.589297,-0.381167,512244,189069,2000-01-01,,1,cf1d4e34786cde8b4345f746e2b9c9eb,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5682046899325474895,6410422305600111367,2805TH,"Howletts Lane, Ruislip",Cannon Brook,Pinn,Howletts Lane,Active,51.58453,-0.439448,508218,188451,2017-07-26,,1,b52b16f69a09b82bc1715ae3cf9ffefe,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7762933589185705839,-7549397791336375428,2807TH,Ruislip,River Pinn,Pinn,Ruislip,Active,51.58043,-0.426065,509155,188015,2009-08-06,,1,ae2ff839bd759e3a33680fe5051c09ec,2026-09-21T20:01:46.368+00:00,,true,366262550389695
8303579816375424643,7856483570989981902,2808TH,Radlett,Radlett Brook,Colne (Upper),Radlett,Active,51.682315,-0.315607,516547,199516,2001-01-01,,1,68ec563504153b5c69fb62539c4ee0fc,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-3581373757482587209,8634858102147064326,2809TH,Mimmshall Brook,Mimmshall Brook,Colne (Upper),South Mimms,Active,51.706896,-0.217824,523240,202410,2001-01-01,,1,1369c2fa9c4a015211b15f7c894630b5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6106903846636258674,847271607585648156,2810TH,North Mymms,Mimmshall Brook,Colne (Upper),Water End,Active,51.718066,-0.219123,523120,203650,1985-01-01,,1,7a9a2ed00c21eb6b586f136b27342f45,2026-09-21T20:01:46.368+00:00,,true,366262550389695
1714306569034000525,-7900283791505457528,2813TH,Markyate,River Ver,Colne (Upper),Markyate,Active,51.838108,-0.461149,506120,216620,2003-01-01,,2,8dab4c0ab0b4ce9e67265c8e449178c1,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-5600149051658823203,707110574455013017,2814TH,London Colney,River Colne,Colne (Upper),London Colney,Active,51.719476,-0.289861,518230,203690,1995-01-01,,1,631557ddd4326d72ce387b0a5a75a4a7,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-6415331542310086085,3115105120028495837,2815TH,Redbourn,River Ver,Colne (Upper),Redbourn,Active,51.794792,-0.393076,510916,211904,1986-01-01,,2,3d354e636730f1e8361163dbf9a906e4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3504901737161068829,-5715573203145641101,2816TH,Redbourn,River Red,Colne (Upper),Redbourn,Active,51.793132,-0.396615,510676,211714,1992-01-01,,2,31fdbe576ff6a0249e49bf8f7bcd34a8,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6335440072872489973,-2642693433630442099,2819TH,Colney Street,River Ver,Colne (Upper),Colney Street,Active,51.704664,-0.336052,515077,201969,1985-01-01,,1,2faeb25fd79e3f30fa066812b2623407,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2997813378401905580,4032089093405080719,2821TH,Borehamwood,Borehamwood Brook,Colne (Upper),Green Street,Active,51.668568,-0.287687,518513,198032,2009-08-06,,1,dac6de08b41d0600579d243ee38bbf7a,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2203297931726665519,4721581118224855915,2830,Hayes Basin,Field Drain,Severn Uplands,Alberbury,Active,52.735118,-2.960681,335230,315710,1994-09-14,,1,0a9c86400cc08ccd78e1aee81c07d52f,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1442796028748785663,7456038033992844431,2830TH,Watford,River Colne,Colne (Upper),Watford,Active,51.670654,-0.380235,512108,198118,1985-01-01,,2,9e82660535c75991bcb5a34c844b0b1e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2852426722354944776,6240790716061456839,2831,Cae Howel,River Severn,Severn Uplands,Cae Howel,Active,52.74738,-2.971662,334507,317084,1994-05-24,,1,b62f634685caa2750215e29fc14402c4,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-502395385634084151,-7930323066723907007,2832,Maesbrook,Flood Channel,Severn Uplands,Maesbrook,Active,52.779686,-3.037866,330090,320740,1994-04-26,,1,1638252e397e1c712a77d821d4ec73ac,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1574722592206834498,4523124383266075284,2832SO,Portsmouth,Tide,England - South Coast,Gosport,Active,50.791824,-1.107903,462975,99519,2012-03-23,,2,772f282c5b695724d5990e4afcd6d4bb,2026-09-21T20:01:46.368+00:00,,true,366262550389695
9167191209823207332,-5128982615627398668,2833,Cae Howel,New Cut,Severn Uplands,Melverley,Active,52.747481,-2.972523,334449,317096,1994-05-24,,1,6754143913cbe40053ce651fc95b1af2,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-7234131305864591730,-1555015516689975869,2834,Buckley Farm,Pentre Brook,Severn Uplands,On Prentre Brook approx 400m from confluence with River Severn.,Active,52.743972,-2.943914,336375,316680,2022-01-01,,1,ad77f301c50949b675659bc8c5683e13,2026-09-21T20:01:46.368+00:00,,true,366262550389695
2696233953317473607,-4673533925901850694,2840TH,Gadebridge Park,River Gade,Colne (Upper),Hemel Hempstead,Active,51.757886,-0.475121,505344,207678,2025-04-16,,3,253f0fb355d0c4f04d2b152966826fad,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-2403527985556838736,-7870068154568912278,2841TH,"Hemel Hempstead, Bury Mill",River Gade,Colne (Upper),Hemel Hempstead,Closed,51.757619,-0.475391,505326,207648,1985-01-01,,1,f79a15783d336322e96e7e8f62e99d97,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7920958889522059437,-4497954870821893186,2844TH,"Hemel Hempstead, Old Fishery Lane",River Bulbourne,Colne (Upper),Hemel Hempstead,Active,51.744674,-0.49654,503896,206178,1985-01-01,,1,8aa9f6ccdaecfddc68c99b67f1704bc8,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3133733713943171209,-5968477896724727006,2846TH,"Hemel Hempstead, Two Waters Road",River Bulbourne,Colne (Upper),Hemel Hempstead,Active,51.741057,-0.47337,505504,205809,1985-01-01,,1,ae6d7521568861941881d4066ea92162,2026-09-21T20:01:46.368+00:00,,true,366262550389695
-1318670817716576935,-8258696224803697172,2849TH,Croxley Green,River Gade,Colne (Upper),Croxley Green,Active,51.645553,-0.436992,508243,195241,1984-01-01,,1,4cb6ced4d8b92881f60b916a30f0bb40,2026-09-21T20:01:46.368+00:00,,true,366262550389695
6938490310717251916,3713208535998148804,2852TH,Chesham,River Chess,Colne (Upper),Chesham,Active,51.702625,-0.614039,495873,201341,2006-01-01,,1,471e945656d9c42c2d67e50a31990f23,2026-09-21T20:01:46.368+00:00,,true,366262550389695
3588101907052955488,4289037380129566567,2859TH,Rickmansworth,River Chess,Colne (Upper),Rickmansworth,Active,51.641989,-0.46125,506573,194809,1985-01-01,,2,a6d9199f073cbb2506e2e05db7186ef5,2026-09-21T20:01:46.368+00:00,,true,366262550389695
7836116974085909619,3806909785182453485,2862TH,Moor Lane,River Colne,Colne (Upper),Rickmansworth,Active,51.635575,-0.443997,507782,194121,2014-11-06,,1,2d30d1409e6252addf23ea52baa6aaea,2026-09-21T20:01:46.368+00:00,,true,366262550389695
5059440818575052584,6054385874774897713,2870TH,Denham Colne,River Colne,Colne (Lower),Denham,Active,51.56631,-0.483905,505180,186360,1986-01-01,,1,8834c10c1c909485d85ddd90fe8fb87e,2026-09-21T20:01:46.368+00:00,,true,366262550389695
